"Sample","20230511_IARPA_ST_TCX_TL_ALL_024_sample 006","20230511_IARPA_ST_TCX_TL_ALL_026_sample 008","20230511_IARPA_ST_TCX_TL_ALL_081_sample 047","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
,"1. d25_sham","1. d25_sham","1. d25_sham","2. Pre_sham","2. Pre_sham","2. Pre_sham"
"a975","0.69191762","1.197472042","0.983427132","1.558789988","1.650433115","0.82626767"
"a976","0.965673534","1.19442777","0.632223955","1.017709652","1.260736482","0.943158855"
"a977","1.127625936","0.672632306","0.741369366","0.898655481","1.302915182","0.892131813"
"a978","0.248128193","0.755305238","0.709147831","0.679787676","1.114404503","1.129745415"
"a979","0.840661612","0.452511837","0.649053117","1.333762381","0.849549646","1.699966083"
"a980","1.726524996","0.728045657","2.081352593","0.997868695","1.18021789","2.798732709"
"a981","0.21413482","0.220011704","0.606067668","0.567409622","0.669518261","1.104735381"
"a982","0.353122825","0.163831881","0.517124948","0.638452163","0.558655875","0.452725244"
"a983","1.524776468","0.763326343","0.607537805","0.907974843","0.746650137","1.332597535"
"a984","1.636267677","0.76379126","0.812245841","0.866834647","0.844589269","0.708544602"
"a985","0.29162834","0.544456686","0.707740796","1.041815423","0.853396887","0.831486205"
"a986","0.648332399","0.261367013","0.621022226","1.253866025","0.472849659","0.50269055"
"a987","1.017211467","1.531853315","1.227704521","0.773972788","1.00165464","1.07214523"
"a988","0.51035285","0.607636819","0.914501857","0.17807502","0.892766631","1.043246926"
"a989","0.124589908","0.817117261","1.218397147","0.948688748","1.157325773","1.032866089"
"a990","0.245269225","2.067495042","0.733606321","1.013089944","1.082553689","0.986869213"
"a991","0.922021719","1.233129108","0.701966618","0.715289151","0.630990419","1.053255439"
"a992","1.679394032","1.387119105","0.603415954","0.54632849","0.796948534","0.497038317"
"a993","0.98668371","0.993657169","0.831490698","0.726898175","0.600095087","0.713990015"
"a994","0.826130159","0.84205186","0.887471648","0.91821237","0.637142007","0.648740362"
"a995","0.820856055","1.012449033","1.182872883","0.558177873","0.367184328","0.583308481"
"a996","0.942648602","0.875284402","0.946204305","0.775185252","0.63424282","0.608315229"
"a997","2.90511782","1.033735318","1.113407606","0.686075221","0.827405931","0.53618142"
"a998","1.153996278","0.880473016","1.322743386","0.717042348","0.647590283","0.679736185"
"a999","0.760145591","1.827785206","1.237521072","0.928902456","0.798119532","0.574076181"
"a1000","1.462663799","1.866503611","2.400468868","1.196752934","1.389671182","1.30694992"
"a1001","0.766984047","0.917950057","1.238964549","0.921601313","0.628280709","0.798019217"
"a1002","0.738113976","1.460169842","1.345043344","1.222110667","0.604615864","0.657144791"
"a1003","0.713247229","0.993095208","1.299889858","0.686135366","1.020774034","0.698674064"
"a1004","0.640214064","0.943775673","1.138538004","1.469949668","0.652513616","1.047475315"
"a1005","0.987966231","0.876537002","0.692506328","0.758906809","0.856432592","0.575850629"
"a1006","1.440385223","1.639313842","1.361285351","0.628974053","0.733695176","1.241769063"
"a1007","1.16536184","0.44710112","2.284656583","0.547679178","0.972736185","0.862788084"
"a1008","0.850347146","0.752410246","0.768827338","1.293241947","0.764911999","0.544553987"
"a1009","1.595337642","0.730631835","1.406715425","0.41603814","0.285974061","1.565449147"
"a1010","0.437275768","1.103595578","0.772888644","0.286214839","0.319064341","1.085125664"
"a1011","0.581596471","1.000594697","1.997261443","0.384478419","0.31522937","0.81856659"
"a1012","1.090230693","0.475040566","2.183954932","0.241431049","0.07332855","0.089784041"
"a1013","1.215718755","0.693193732","1.687238254","0.492285676","0.067768541","0.431467396"
"a1014","0.051974534","0.137811391","2.573269572","0.328372517","0.356943887","0.123544578"
"a1015","1.263463306","0.775914633","1.654920032","0.424301984","0.351086188","0.116607704"
"a1016","3.559681678","2.791290459","1.658530351","1.466530199","2.529803894","0.196354959"
"a1017","1.755172392","1.223597327","1.617366821","1.043205903","1.520682201","0.185148397"
"a1018","2.685845061","1.997424229","2.197837896","1.200084825","0.925873495","0.304533039"
"a1019","1.060320044","0.59966646","2.376461437","0.406512329","0.762373524","0.58145915"
"a1020","1.145660782","2.043974688","0.92100394","1.454399375","1.244978659","0.542196671"
"a1021","0.604299863","0.838040926","0.999529001","1.41102932","1.259814374","0.557126062"
"a1022","1.296131978","0.540091484","0.886026982","0.873014139","1.931956191","1.580904902"
"a1023","4.483706063","1.722542276","1.030105739","2.17231624","2.339529778","0.66397303"
"a1024","1.145132217","0.804099738","1.059283234","0.712168002","0.697739563","0.401920023"
"a1025","1.515925908","1.073728788","0.850215673","0.791167701","0.404680722","0.3660025"
"a1026","3.845648848","1.507415804","0.819494866","2.003661996","2.348482287","1.045579217"
"a1027","1.045917748","0.844494869","2.5322571","1.023878042","0.842671306","0.978919979"
"a1028","1.295367597","0.446038959","1.237897575","0.533779102","0.069910994","0.13221497"
"a1029","0.970738659","0.346854918","1.399353743","0.952225557","0.571236613","0.658768263"
"a1030","2.483484576","0.175428503","0.831803092","0.659304928","0.559691589","0.810475216"
"a1031","1.666320812","1.571892146","2.485631084","1.941371951","1.067906797","1.039084862"
"a1032","1.58592756","0.31658315","1.640371707","0.825080731","0.722917392","0.262273788"
"a1033","0.34598899","0.379141554","2.569629688","1.140322923","0.75609995","0.924552328"
"a1034","0.940269181","0.333564641","0.638828846","0.612989996","0.761976653","0.474672804"
"a1035","1.081953836","1.136567061","1.169221543","1.059922405","1.287909028","1.010167273"
"a1036","0.639696751","0.34567923","1.203632033","0.624360109","0.649067356","0.304081883"
"a1037","0.845614835","0.178525079","2.427088945","0.088871775","0.308127185","0.696903606"
"a1038","0.703157989","0.486177726","1.245648504","1.335520535","0.899062522","0.868187389"
"a1039","1.156686938","1.079419343","1.425907388","0.730067183","1.158754183","0.845363791"
"a1040","0.828006108","0.611755593","2.140038264","1.271464457","1.450289667","1.880112461"
"a1041","0.805849778","0.973230593","0.991824773","1.113120694","0.982897042","0.336380089"
"a1042","1.077366515","1.305582864","0.692901354","0.743163537","0.61686766","0.560814593"
"a1043","1.02308543","0.775028967","1.995115982","0.792106293","1.133150516","0.975068441"
"a1044","1.002140961","1.046624708","0.772669846","0.906956378","0.557781419","0.974132456"
"a1045","1.001316306","0.629794332","0.538954503","0.727426716","0.773941705","1.417677401"
"a1046","0.57088483","0.552718221","2.048656882","0.590805642","0.6113565","1.001897412"
"a1047","0.622004966","0.904549369","1.608938658","0.594105034","0.690265103","1.047442636"
"a1048","0.63602575","0.186710873","1.803415988","0.333558295","0.460875391","0.215634561"
"a1049","0.668338707","1.1488197","1.537916731","1.109251208","0.766384905","0.901209754"
"a1050","0.580199707","0.756073419","1.286159422","0.966326561","0.748354026","0.596819327"
"a1051","0.562558323","1.306224861","1.471733575","1.410428776","0.678583809","0.744897219"
"a1052","0.437469875","0.828609402","1.282511643","0.617770474","0.798795619","0.354474101"
"a1053","0.73966586","0.278100672","0.856881553","0.703735825","0.494845254","0.465262923"
"a1054","1.002256022","1.323473064","0.929501511","1.045183326","0.72048406","0.941979602"
"a1055","0.536405795","0.93998993","0.787852073","1.212599862","0.704906588","1.192868669"
"a1056","0.35361861","0.73288735","0.714866967","0.836085401","1.022286792","0.505869651"
"a1057","0.607725137","0.638166693","1.25993744","0.695431419","1.111035986","0.756785679"
"a1058","0.75920319","1.464317238","1.160974484","0.996330627","0.665183984","0.415293769"
"a1059","0.738237895","0.791745076","1.015279471","1.339201116","1.59549831","0.740930507"
"a1060","1.42190428","2.327630478","1.529113739","0.846252646","1.027952992","1.428479521"
"a1061","0.634811488","0.738552918","1.729678789","1.003512686","1.163740176","0.806966924"
"a1062","1.246072635","1.496649642","0.885424201","1.346510585","1.07736706","0.527005755"
"a1063","0.894984809","1.753291328","1.224868856","1.404176844","0.887293672","1.027149818"
"a1064","0.925389998","1.038614944","2.549186447","0.722227838","1.704493521","3.477660973"
"a1065","0.69150853","0.924410529","0.997765526","1.041658383","0.842581217","1.497836643"
"a1066","2.229947119","1.354645013","1.02853282","1.602201415","1.332793246","1.654503297"
"a1067","1.537713227","0.964240039","1.66466849","0.66756679","1.920938891","2.017296795"
"a1068","0.155032236","0.751681379","0.90621829","0.622284582","0.129595272","0.824828418"
"a1069","0.062790811","2.409066782","0.334441007","0.938018055","0.253101367","1.081616328"
"a1070","0.118809988","1.594144922","0.870184275","1.22093318","0.359219799","0.808217213"
"a1071","0.739637983","2.942101804","1.102188834","1.043409931","0.755257595","0.926910261"
"a1072","1.821080793","0.995734576","1.515504882","1.19665082","0.527374123","1.942730955"
"a1073","0.55989616","1.597335482","1.295326537","0.09981635","0.207154992","0.305616324"
"a1074","0.373343903","0.810894518","1.707686513","0.648904685","0.153344651","0.753970692"
"a1075","0.342247009","1.153713427","1.869029342","1.280590767","0.546627658","1.277379326"
"a1076","3.658978689","0.667220304","1.704123305","0.622788269","1.285640774","1.464103765"
"a1077","0.686961844","0.305769719","0.746821446","0.271067302","0.541787657","0.327939266"
"a1078","0.179702287","2.139052638","0.426245042","0.334542943","0.931551569","0.143312569"
"a1079","0.20436527","1.354787668","0.319694915","0.288196898","0.530946702","0.186198366"
"a1080","0.263491479","1.635476517","1.610716933","0.262509316","0.337076806","0.621658688"
"a1081","2.162873534","1.04190142","4.413897189","0.74070907","0.837023738","0.722739501"
"a1082","0.466474335","0.507725008","2.510974636","0.215354678","0.50943937","0.676233175"
"a1083","0.579423221","1.335627193","2.666386213","0.370546789","1.514339119","0.838856137"
"a1084","2.856900032","1.439470031","2.011329285","0.6920733","0.884576293","1.566551804"
"a1085","0.961163054","0.239560565","1.924442854","0.0979156","0.938913565","0.301376168"
"a1086","0.739016259","0.987398569","1.364811208","1.228278496","1.468537605","0.385121094"
"a1087","0.393812382","1.192918718","1.620816994","0.564231102","1.554864844","0.349653146"
"a1088","10.39229983","1.810376276","2.447092867","0.464807584","1.115500223","0.407282284"
"a1089","8.433471519","1.416856887","1.129812137","1.027224158","1.160525543","0.828635532"
"a1090","3.376516036","1.106683987","1.403535596","1.312350488","0.747280557","0.795279235"
"a1091","3.481336912","1.486011146","1.028006643","1.367805114","0.602183215","0.583339329"
"a1092","0.917934908","0.121501263","1.179433772","0.122789066","0.492981136","0.156363913"
"a1093","4.718184949","1.830538327","0.953568612","0.935043317","0.813858319","0.732335122"
"a1094","0.662673744","1.148713924","1.081939106","1.046238827","1.078244589","0.737004595"
"a1095","1.169208792","2.528379198","1.331832197","0.968600747","0.765511039","0.615850401"
"a1096","0.792311671","1.239136843","1.180831779","1.033172359","0.773369795","0.983746422"
"a1097","0.180054307","0.398695979","0.933502806","1.62052124","0.910764106","0.815888577"
"a1098","3.412829113","1.05291139","1.451131224","0.826314473","0.505518536","0.501465026"
"a1099","1.913569309","0.924671135","1.482303365","0.733016717","0.495194551","0.906701296"
"a1100","0.858119875","0.73355896","1.10741688","1.380187893","0.828829379","0.708567695"
"a1101","1.242595224","0.32740716","0.780786158","1.649224632","1.641583309","0.290022595"
"a1102","0.848743605","0.610911187","1.423201672","0.564575006","0.567886255","0.96547177"
"a1103","1.819812209","1.04169628","0.920678085","0.557202669","0.505322689","0.699879514"
